Date,Open,High,Low,Close,Adj Close,Volume
2010-09-01,75.134003,81.385002,74.933998,81.139999,81.139999,0
2010-10-01,80.589996,81.800003,78.172897,79.431602,79.431602,0
2010-11-01,79.360001,82.990601,79.239998,80.945000,80.945000,0
2010-12-01,80.255302,83.568001,79.757004,82.769997,82.769997,0
2011-01-01,82.855400,83.339996,81.010002,81.007004,81.007004,0
2011-02-01,81.870003,84.440002,81.750000,82.739998,82.739998,0
2011-03-01,83.379997,85.987999,76.730003,85.806999,85.806999,0
2011-04-01,86.124298,90.015999,85.970497,89.161697,89.161697,0
2011-05-01,88.998596,89.337303,84.739998,86.500000,86.500000,0
2011-06-01,86.919998,87.584999,84.040001,86.290001,86.290001,0
2011-07-01,86.339996,87.708000,83.379997,85.489998,85.489998,0
2011-08-01,85.040001,86.141998,76.540001,81.860001,81.860001,0
2011-09-01,81.989998,82.779999,73.379898,74.889999,74.889999,0
2011-10-01,74.680000,83.839996,72.000000,80.820000,80.820000,0
2011-11-01,82.548111,83.136002,74.760002,78.089996,78.089996,0
2011-12-01,79.510002,80.344002,76.987999,78.690002,78.690002,0
2012-01-01,78.339996,82.815002,78.070000,80.820000,80.820000,0
2012-02-01,80.834297,87.377998,80.680000,86.877998,86.877998,0
2012-03-01,87.290001,88.727997,84.599998,85.682999,85.682999,0
2012-04-01,85.682999,86.790001,82.497597,84.012001,84.012001,0
2012-05-01,83.280998,83.300003,75.750000,76.636002,76.636002,0
2012-06-01,76.339996,81.903000,74.512001,81.710999,81.710999,0
2012-07-01,81.710999,82.440002,79.587700,81.991997,81.991997,0
2012-08-01,81.860001,83.583000,80.680000,80.709999,80.709999,0
2012-09-01,80.959000,83.051003,79.650002,80.707497,80.707497,0
2012-10-01,80.684601,83.458000,79.405998,82.586998,82.586998,0
2012-11-01,82.800003,86.416000,81.940002,85.639999,85.639999,0
2012-12-01,85.984001,89.789001,85.064003,89.269997,89.269997,0
2013-01-01,89.940002,95.410004,89.139999,94.818001,94.818001,0
2013-02-01,95.639999,97.660004,92.986099,94.453003,94.453003,0
2013-03-01,94.559998,99.952003,94.410004,98.102699,98.102699,0
2013-04-01,98.137398,105.372002,96.919998,101.230003,101.230003,0
2013-05-01,100.809998,102.317001,96.096001,97.724602,97.724602,0
2013-06-01,96.155998,97.346001,88.930000,90.680000,90.680000,0
2013-07-01,90.744003,93.022003,87.967003,88.900299,88.900299,0
2013-08-01,87.570000,90.099998,86.400002,87.352997,87.352997,0
2013-09-01,87.352997,94.427002,87.352997,90.966400,90.966400,0
2013-10-01,91.724998,95.657997,90.795998,93.273003,93.273003,0
2013-11-01,93.036003,94.565002,92.250000,93.318001,93.318001,0
2013-12-01,93.318001,94.142998,91.262497,93.559998,93.559998,0
2014-01-01,93.769997,94.043999,88.446999,90.361801,90.361801,0
2014-02-01,89.272003,92.953003,88.250000,91.481003,91.481003,0
2014-03-01,90.795998,95.620003,90.059998,95.246101,95.246101,0
2014-04-01,95.693001,96.485001,94.500000,95.088501,95.088501,0
2014-05-01,94.902000,96.091003,93.029999,94.709000,94.709000,0
2014-06-01,94.709000,96.297997,94.269997,95.497803,95.497803,0
2014-07-01,95.495499,96.426003,94.499603,95.897003,95.897003,0
2014-08-01,95.570999,97.235001,93.956001,97.165398,97.165398,0
2014-09-01,97.160004,98.643997,95.120003,95.309998,95.309998,0
2014-10-01,95.780998,98.733002,91.760002,96.362999,96.362999,0
2014-11-01,98.788002,102.832001,98.074997,100.269997,100.269997,0
2014-12-01,100.279999,148.600006,95.230003,97.736603,97.736603,0
2015-01-01,97.727997,98.071999,90.870003,91.436996,91.436996,0
2015-02-01,91.436996,93.952003,89.379997,93.445000,93.445000,0
2015-03-01,93.445000,94.636002,91.089996,91.877998,91.877998,0
2015-04-01,91.360001,95.902199,90.218002,95.101997,95.101997,0
2015-05-01,94.353996,97.264999,93.747002,94.760002,94.760002,0
2015-06-01,94.896103,96.964996,93.317001,94.080002,94.080002,0
2015-07-01,94.171997,94.962997,89.180000,90.489998,90.489998,0
2015-08-01,90.505997,92.675003,82.315002,86.591003,86.591003,0
2015-09-01,86.080902,86.903000,82.209000,83.900002,83.900002,0
2015-10-01,84.004997,88.607002,83.280998,86.077003,86.077003,0
2015-11-01,85.949997,89.316002,85.820000,88.199997,88.199997,0
2015-12-01,89.093002,90.694000,86.199997,87.690002,87.690002,0
2016-01-01,87.449997,87.806000,79.250000,85.720001,85.720001,0
2016-02-01,85.773003,86.112999,77.634003,80.970001,80.970001,0
2016-03-01,80.260002,86.682999,79.819000,86.040001,86.040001,0
2016-04-01,86.255997,86.411003,80.767998,80.880997,80.880997,0
2016-05-01,80.880997,81.822998,78.160004,79.709999,79.709999,0
2016-06-01,80.040001,80.787003,73.068001,76.754997,76.754997,0
2016-07-01,76.741997,81.480003,74.559998,77.639999,77.639999,0
2016-08-01,77.629997,78.670998,76.075996,77.397003,77.397003,0
2016-09-01,77.653000,79.119003,75.986000,77.174004,77.174004,0
2016-10-01,77.603996,80.294998,77.388000,79.434998,79.434998,0
2016-11-01,79.737000,84.585999,76.846001,84.160004,84.160004,0
2016-12-01,84.736000,87.514000,83.746002,84.258003,84.258003,0
2017-01-01,84.258003,87.081001,83.959000,85.973999,85.973999,0
2017-02-01,85.430000,88.137001,85.250999,86.529999,86.529999,0
2017-03-01,86.360001,87.473000,83.833000,85.540001,85.540001,0
2017-04-01,84.973000,85.077003,81.550003,83.278999,83.278999,0
2017-05-01,83.293999,84.540001,81.778999,82.639999,82.639999,0
2017-06-01,82.249001,86.521004,81.758003,86.084999,86.084999,0
2017-07-01,86.400002,89.414001,85.684998,88.220001,88.220001,0
2017-08-01,88.316002,88.695000,85.449997,87.309998,87.309998,0
2017-09-01,87.447998,90.257004,86.545998,88.603996,88.603996,0
2017-10-01,88.603996,89.061996,86.690002,86.974998,86.974998,0
2017-11-01,87.036003,87.996002,84.348999,84.736000,84.736000,0
2017-12-01,85.108002,88.148003,84.668999,87.969002,87.969002,0
2018-01-01,87.910004,89.053001,87.311996,88.077003,88.077003,0
2018-02-01,88.005997,88.117996,83.098000,83.716003,83.716003,0
2018-03-01,82.763000,84.518997,80.573997,81.573997,81.573997,0
2018-04-01,81.639999,84.059998,80.940002,82.621002,82.621002,0
2018-05-01,82.320000,84.472000,81.120003,82.300003,82.300003,0
2018-06-01,82.232002,84.514999,80.633003,81.978996,81.978996,0
2018-07-01,81.984001,83.898003,81.002998,82.206001,82.206001,0
2018-08-01,82.940002,83.058998,79.718002,80.599998,80.599998,0
2018-09-01,79.847000,82.345001,78.774002,82.130997,82.130997,0
2018-10-01,82.177002,82.459000,78.564003,80.250999,80.250999,0
2018-11-01,79.920998,83.140999,79.839996,83.029999,83.029999,0
2018-12-01,83.043999,83.870003,77.186996,77.725998,77.725998,0
2019-01-01,77.199997,79.353996,73.992996,79.040001,79.040001,0
2019-02-01,79.120003,79.818001,77.449997,79.245003,79.245003,0
2019-03-01,79.068001,79.644997,77.539001,78.561996,78.561996,0
2019-04-01,78.945999,80.672997,78.109001,78.769997,78.769997,0
2019-05-01,78.530998,78.690002,75.084999,75.507004,75.507004,0
2019-06-01,75.163002,75.908997,73.945999,75.758003,75.758003,0
2019-07-01,76.091003,76.155998,74.478996,74.629997,74.629997,0
2019-08-01,74.471001,74.845001,70.351997,71.620003,71.620003,0
2019-09-01,71.620003,73.828003,71.089996,73.679001,73.679001,0
2019-10-01,72.211998,75.285004,71.968002,75.036003,75.036003,0
2019-11-01,74.463997,75.543999,73.372002,74.012177,74.012177,0
2019-12-01,74.076736,76.544998,73.809998,76.238998,76.238998,0
2020-01-01,76.230003,76.743156,72.514000,73.023003,73.023003,0
2020-02-01,72.549568,74.394997,69.426003,70.542168,70.542168,0
2020-03-01,70.533028,71.456001,59.195000,66.617996,66.617996,0
2020-04-01,65.963997,70.108002,64.432999,69.873001,69.873001,0
2020-05-01,69.699997,71.911362,67.907997,71.850243,71.850243,0
2020-06-01,71.721001,76.713997,71.704002,73.934998,73.934998,0
2020-07-01,74.509003,76.847000,73.919998,75.389999,75.389999,0
2020-08-01,75.639076,78.439003,75.096001,77.769997,77.769997,0
2020-09-01,78.230003,78.353996,73.974998,75.477997,75.477997,0
2020-10-01,75.567001,76.518997,73.139999,73.520737,73.520737,0
2020-11-01,73.558456,77.078003,73.272003,77.018082,77.018082,0
2020-12-01,76.771004,79.785004,76.637001,79.285004,79.285004,0
2021-01-01,73.273003,81.414490,73.273003,80.004585,80.004585,0
2021-02-01,79.791000,84.945000,79.564003,82.122002,82.122002,0
2021-03-01,82.542999,85.443001,82.293999,83.921997,83.921997,0
2021-04-01,84.092003,85.002998,83.029999,84.695999,84.695999,0
2021-05-01,84.309319,85.796997,83.946999,84.711998,84.711998,0
2021-06-01,84.771004,85.164001,82.139000,83.049004,83.049004,0
2021-07-01,83.286003,84.185997,79.849998,81.470001,81.470001,0
2021-07-28,80.774002,81.045998,80.649002,80.814003,80.814003,0
