Date,Open,High,Low,Close,Adj Close,Volume
2011-09-05,81.559898,82.425003,80.489998,82.207001,82.207001,0
2011-09-12,80.838501,80.887001,78.059998,79.209999,79.209999,0
2011-09-19,79.288597,79.300003,73.690002,74.497002,74.497002,0
2011-09-26,75.190002,76.478996,73.379898,74.889999,74.889999,0
2011-10-03,74.680000,75.852997,72.000000,74.655998,74.655998,0
2011-10-10,74.946198,79.866997,74.881500,78.043411,78.043411,0
2011-10-17,79.836998,80.263000,77.629997,78.620003,78.620003,0
2011-10-24,78.669998,81.412003,78.370003,81.213997,81.213997,0
2011-10-31,80.807198,83.839996,79.629997,81.289001,81.289001,0
2011-11-07,81.274002,81.309998,78.080002,78.820000,78.820000,0
2011-11-14,79.700996,79.711403,76.580002,76.790001,76.790001,0
2011-11-21,76.793701,76.794998,74.760002,74.879997,74.879997,0
2011-11-28,76.309998,80.344002,76.129997,79.449997,79.449997,0
2011-12-05,79.945999,80.169998,78.000000,79.040001,79.040001,0
2011-12-12,79.233002,79.234001,76.987999,77.342400,77.342400,0
2011-12-19,77.505203,79.486000,77.180000,79.190002,79.190002,0
2011-12-26,79.209999,79.290001,78.160004,78.419998,78.419998,0
2012-01-02,78.699997,79.677002,78.239998,78.410004,78.410004,0
2012-01-09,78.449997,79.737000,78.070000,79.029999,79.029999,0
2012-01-16,79.056099,80.903999,78.779999,80.519997,80.519997,0
2012-01-23,80.563301,82.815002,80.449997,81.608101,81.608101,0
2012-01-30,81.570000,82.580002,80.511002,82.260002,82.260002,0
2012-02-06,82.300003,83.734001,81.860001,83.160004,83.160004,0
2012-02-13,83.199997,86.339996,82.750000,86.290001,86.290001,0
2012-02-20,86.139900,87.377998,84.690002,87.051003,87.051003,0
2012-02-27,87.110001,87.963997,85.599998,87.550003,87.550003,0
2012-03-05,87.440002,87.680000,84.830002,87.000000,87.000000,0
2012-03-12,86.940002,88.727997,86.059998,88.489998,88.489998,0
2012-03-19,88.452003,88.561996,85.255997,86.410004,86.410004,0
2012-03-26,86.588997,87.550003,84.599998,86.449997,86.449997,0
2012-04-02,86.388000,86.753998,83.542000,83.542000,83.542000,0
2012-04-09,83.669998,84.768997,82.497597,83.761299,83.761299,0
2012-04-16,83.629997,84.746002,82.860001,84.650002,84.650002,0
2012-04-23,84.709999,84.709999,82.860001,83.902000,83.902000,0
2012-04-30,83.989998,83.989998,80.559998,80.779999,80.779999,0
2012-05-07,80.788002,81.612999,79.709999,80.014000,80.014000,0
2012-05-14,80.182999,80.363998,77.529999,77.760002,77.760002,0
2012-05-21,77.860001,79.167000,76.970703,78.110001,78.110001,0
2012-05-28,78.099998,78.647003,74.512001,75.470001,75.470001,0
2012-06-04,75.289001,79.693001,75.238998,79.379997,79.379997,0
2012-06-11,79.419998,80.095001,78.110001,79.910004,79.910004,0
2012-06-18,79.957001,81.541397,79.330002,80.839996,80.839996,0
2012-06-25,80.860001,81.990997,79.290001,81.795998,81.795998,0
2012-07-02,81.730003,82.316002,80.959999,81.324997,81.324997,0
2012-07-09,81.039001,81.711998,80.029999,81.070000,81.070000,0
2012-07-16,81.027000,82.048401,80.449997,81.180000,81.180000,0
2012-07-23,81.125999,82.282997,79.587700,82.117104,82.117104,0
2012-07-30,82.120003,83.133003,81.550003,83.033897,83.033897,0
2012-08-06,83.000999,83.583000,82.209999,82.644997,82.644997,0
2012-08-13,82.540001,83.436996,82.230003,82.870003,82.870003,0
2012-08-20,82.980003,83.542999,81.459999,81.953102,81.953102,0
2012-08-27,81.900002,82.065002,80.440002,80.634201,80.634201,0
2012-09-03,80.419998,81.745003,79.650002,81.110298,81.110298,0
2012-09-10,81.073997,83.051003,80.724297,82.519997,82.519997,0
2012-09-17,82.510002,82.980003,80.970001,81.559998,81.559998,0
2012-09-24,81.489998,81.517998,80.236603,80.707497,80.707497,0
2012-10-01,80.684601,81.206596,79.730003,79.970001,79.970001,0
2012-10-08,79.980003,80.759697,79.405998,80.167999,80.167999,0
2012-10-15,80.204002,82.505997,79.952003,81.730003,81.730003,0
2012-10-22,81.639999,83.458000,81.639999,82.389999,82.389999,0
2012-10-29,82.430000,83.820999,81.984001,83.250000,83.250000,0
2012-11-05,83.247002,84.124001,81.940002,82.539001,82.539001,0
2012-11-12,82.593002,84.389999,82.360001,84.352501,84.352501,0
2012-11-19,84.487999,86.294998,84.150002,86.257004,86.257004,0
2012-11-26,86.309998,86.416000,85.064003,85.934998,85.934998,0
2012-12-03,85.962997,86.704002,85.405998,86.488998,86.488998,0
2012-12-10,86.532997,89.059998,86.046997,88.843002,88.843002,0
2012-12-17,88.774002,88.856003,87.527000,87.768997,87.768997,0
2012-12-24,87.730003,89.789001,86.982002,89.281998,89.281998,0
2012-12-31,89.283997,92.811996,89.139999,92.596001,92.596001,0
2013-01-07,92.559998,94.459999,91.220001,94.300003,94.300003,0
2013-01-14,94.279999,94.919998,92.478996,94.699997,94.699997,0
2013-01-21,94.699997,95.126999,92.790001,94.930000,94.930000,0
2013-01-28,94.917999,96.767998,94.059998,96.709999,96.709999,0
2013-02-04,96.706001,97.327103,95.153000,95.500000,95.500000,0
2013-02-11,95.494003,96.947998,95.169998,96.510002,96.510002,0
2013-02-18,96.510002,97.660004,95.160004,96.983002,96.983002,0
2013-02-25,97.004303,97.029999,92.986099,95.329002,95.329002,0
2013-03-04,95.384003,98.929001,94.430000,98.230003,98.230003,0
2013-03-11,98.233002,99.952003,97.375000,98.231003,98.231003,0
2013-03-18,98.199997,99.653999,97.730003,99.112999,99.112999,0
2013-03-25,99.103996,99.380997,96.480003,98.102699,98.102699,0
2013-04-01,98.137398,102.279999,96.919998,102.075996,102.075996,0
2013-04-08,102.239998,105.372002,101.985901,103.370003,103.370003,0
2013-04-15,103.440002,103.801003,99.599998,102.639000,102.639000,0
2013-04-22,102.542999,102.921997,100.269997,100.709999,100.709999,0
2013-04-29,100.632004,102.317001,99.279999,102.157997,102.157997,0
2013-05-06,102.050003,102.112000,100.446800,101.900002,101.900002,0
2013-05-13,101.785004,101.845001,99.580002,100.139999,100.139999,0
2013-05-20,100.301003,100.948997,97.333000,97.529999,97.529999,0
2013-05-27,97.396004,99.029701,96.096001,96.639999,96.639999,0
2013-06-03,96.639999,97.346001,90.641998,92.623001,92.623001,0
2013-06-10,92.540001,93.725998,88.930000,90.211998,90.211998,0
2013-06-17,90.276001,91.503998,89.120003,90.827003,90.827003,0
2013-06-24,90.891998,91.674004,89.580002,90.680000,90.680000,0
2013-07-01,90.744003,92.349998,90.160004,91.888000,91.888000,0
2013-07-08,91.794998,93.022003,89.355499,89.355499,89.355499,0
2013-07-15,90.028999,92.541000,89.450500,92.280998,92.280998,0
2013-07-22,92.492996,92.699997,90.570999,90.959000,90.959000,0
2013-07-29,90.674004,90.917000,87.475998,88.063004,88.063004,0
2013-08-05,88.059998,88.637001,86.400002,88.514999,88.514999,0
2013-08-12,88.080002,90.029999,88.059998,89.760002,89.760002,0
2013-08-19,89.856003,90.099998,87.416603,89.120003,89.120003,0
2013-08-26,89.113998,89.245003,86.470001,87.809998,87.809998,0
2013-09-02,87.882004,91.934998,87.882004,91.889000,91.889000,0
2013-09-09,91.900002,93.540001,91.343002,92.417000,92.417000,0
2013-09-16,92.300003,94.427002,92.129997,93.211998,93.211998,0
2013-09-23,93.295998,93.558998,90.669998,90.959999,90.959999,0
2013-09-30,90.926003,92.379997,90.760002,91.739998,91.739998,0
2013-10-07,91.809998,93.429001,91.000999,92.706001,92.706001,0
2013-10-14,92.875603,94.677498,92.699997,94.635002,94.635002,0
2013-10-21,94.629997,95.657997,92.980003,93.652000,93.652000,0
2013-10-28,93.684998,93.956001,92.650002,93.395897,93.395897,0
2013-11-04,93.438004,94.142998,92.559998,92.922997,92.922997,0
2013-11-11,92.940002,94.070000,92.309998,94.010002,94.010002,0
2013-11-18,93.989998,94.565002,92.519997,92.853996,92.853996,0
2013-11-25,92.790001,93.640999,92.250000,93.449997,93.449997,0
2013-12-02,93.459000,94.142998,91.914803,93.949997,93.949997,0
2013-12-09,93.871002,94.136002,91.779999,92.431999,92.431999,0
2013-12-16,92.405296,92.982300,91.262497,92.790001,92.790001,0
2013-12-23,92.798401,93.575996,92.760002,93.212997,93.212997,0
2013-12-30,93.160004,94.029999,92.896004,93.959999,93.959999,0
2014-01-06,94.029999,94.043999,92.863998,93.599998,93.599998,0
2014-01-13,93.648003,93.829002,91.190002,91.435303,91.435303,0
2014-01-20,91.439400,92.684998,88.446999,88.773804,88.773804,0
2014-01-27,88.732101,91.082001,88.620003,89.400002,89.400002,0
2014-02-03,89.491997,91.891998,88.250000,91.690002,91.690002,0
2014-02-10,91.639999,92.949997,90.920998,92.001297,92.001297,0
2014-02-17,91.980003,92.953003,91.070000,92.049004,92.049004,0
2014-02-24,92.010002,92.754997,90.099998,90.165001,90.165001,0
2014-03-03,90.223000,94.448997,90.059998,93.455299,93.455299,0
2014-03-10,93.430000,93.606003,91.059998,91.467697,91.467697,0
2014-03-17,91.511002,93.025200,91.339996,92.935997,92.935997,0
2014-03-24,92.983002,95.220497,92.651001,95.206001,95.206001,0
2014-03-31,95.110001,96.485001,94.769997,95.970596,95.970596,0
2014-04-07,95.940300,96.205002,95.056999,95.138000,95.138000,0
2014-04-14,95.223099,95.976997,94.525002,95.637100,95.637100,0
2014-04-21,95.680000,96.237000,94.500000,94.722801,94.722801,0
2014-04-28,94.669998,95.254997,94.593002,94.839996,94.839996,0
2014-05-05,94.768997,95.640999,94.264000,95.274002,95.274002,0
2014-05-12,95.305099,96.091003,94.720001,95.025902,95.025902,0
2014-05-19,95.083000,95.124001,93.029999,94.181801,94.181801,0
2014-05-26,94.214996,94.904999,93.742996,94.779999,94.779999,0
2014-06-02,94.728996,95.745003,94.269997,95.636002,95.636002,0
2014-06-09,95.769997,96.139000,95.570000,95.834999,95.834999,0
2014-06-16,95.739998,95.964996,95.169998,95.767799,95.767799,0
2014-06-23,95.782700,96.297997,95.300003,95.491096,95.491096,0
2014-06-30,95.459999,96.426003,95.151604,95.529999,95.529999,0
2014-07-07,95.534897,95.764999,94.712799,95.125999,95.125999,0
2014-07-14,95.101997,95.490997,94.499603,95.234001,95.234001,0
2014-07-21,95.201698,96.167000,94.919998,95.639397,95.639397,0
2014-07-28,95.657997,95.900002,95.306999,95.433098,95.433098,0
2014-08-04,95.485001,95.801003,93.956001,94.727997,94.727997,0
2014-08-11,94.750801,95.692001,94.514198,95.392998,95.392998,0
2014-08-18,95.397003,97.120003,95.237801,96.887398,96.887398,0
2014-08-25,96.863403,97.235001,96.459999,97.165398,97.165398,0
2014-09-01,97.160004,98.592003,97.099998,98.525002,98.525002,0
2014-09-08,98.471001,98.643997,96.487000,96.650002,96.650002,0
2014-09-15,96.699997,97.912003,96.370003,97.333000,97.333000,0
2014-09-22,97.360001,97.416000,95.349998,95.774399,95.774399,0
2014-09-29,95.559998,96.000000,94.871101,95.051300,95.051300,0
2014-10-06,95.097000,95.830002,92.879997,92.890999,92.890999,0
2014-10-13,93.120499,94.500000,91.760002,93.809998,93.809998,0
2014-10-20,93.805000,95.447998,93.573898,95.204002,95.204002,0
2014-10-27,95.209999,98.916000,94.720001,98.707001,98.707001,0
2014-11-03,98.723000,99.688004,98.074997,98.973999,98.973999,0
2014-11-10,98.970001,102.351997,98.790001,102.322998,102.322998,0
2014-11-17,102.220001,102.832001,101.249397,102.196098,102.196098,0
2014-11-24,102.171097,102.457001,99.916100,100.269997,100.269997,0
2014-12-01,100.279999,101.352997,99.980003,101.047997,101.047997,0
2014-12-08,100.959999,101.120003,96.860001,97.032997,97.032997,0
2014-12-15,96.984001,98.010002,95.230003,97.319000,97.319000,0
2014-12-22,97.334503,148.600006,97.107002,97.658997,97.658997,0
2014-12-29,97.675003,98.278801,96.959999,97.136002,97.136002,0
2015-01-05,97.162300,97.626999,95.679001,97.181000,97.181000,0
2015-01-12,97.203003,97.587997,94.277000,96.680000,96.680000,0
2015-01-19,96.669998,97.388000,92.160004,92.395203,92.395203,0
2015-01-26,92.459999,94.598999,90.519997,91.175003,91.175003,0
2015-02-02,91.129997,93.053001,89.379997,92.309998,92.309998,0
2015-02-09,92.322998,93.087997,91.349998,92.075996,92.075996,0
2015-02-16,92.110001,93.500000,91.720001,93.414001,93.414001,0
2015-02-23,93.397003,93.952003,92.419601,93.274002,93.274002,0
2015-03-02,93.319000,94.110001,92.959999,93.210098,93.210098,0
2015-03-09,93.169601,93.569000,91.807999,92.386497,92.386497,0
2015-03-16,92.389999,93.539001,92.052002,93.406998,93.406998,0
2015-03-23,93.393997,94.636002,92.080002,92.225998,92.225998,0
2015-03-30,92.209999,92.262001,90.218002,90.803001,90.803001,0
2015-04-06,90.797997,93.050003,90.529999,92.167999,92.167999,0
2015-04-13,92.105499,93.150002,90.473999,92.749001,92.749001,0
2015-04-20,92.724998,93.247002,91.737801,93.130997,93.130997,0
2015-04-27,93.130203,95.902199,92.864998,94.031898,94.031898,0
2015-05-04,94.010002,95.876999,93.747002,94.900002,94.900002,0
2015-05-11,94.918999,97.264999,94.449997,96.033997,96.033997,0
2015-05-18,95.990601,96.036003,94.971397,95.069000,95.069000,0
2015-05-25,94.945999,95.965897,94.620003,94.760002,94.760002,0
2015-06-01,94.896103,96.964996,94.589996,95.615997,95.615997,0
2015-06-08,95.650002,96.078003,94.528999,95.727997,95.727997,0
2015-06-15,95.276398,96.288002,94.937500,95.793098,95.793098,0
2015-06-22,95.361000,96.121002,94.561996,95.570000,95.570000,0
2015-06-29,93.317001,94.962997,92.070000,93.963997,93.963997,0
2015-07-06,91.620697,92.400002,89.180000,90.744301,90.744301,0
2015-07-13,90.888100,92.395699,90.839996,92.021004,92.021004,0
2015-07-20,91.459000,92.259003,89.940002,91.089996,91.089996,0
2015-07-27,90.019997,90.985001,89.339996,90.489998,90.489998,0
2015-08-03,90.505997,92.169998,90.050003,91.598000,91.598000,0
2015-08-10,91.970001,92.675003,90.458000,91.706001,91.706001,0
2015-08-17,91.620903,91.875999,89.510002,90.529701,90.529701,0
2015-08-24,88.274597,88.505997,82.315002,86.788002,86.788002,0
2015-08-31,86.559998,86.750000,82.209000,84.239998,84.239998,0
2015-09-07,82.625000,85.883003,82.260002,85.267998,85.267998,0
2015-09-14,85.736198,86.903000,84.945000,86.282997,86.282997,0
2015-09-21,86.254799,86.357002,83.000000,84.302002,84.302002,0
2015-09-28,84.483704,85.008003,82.830002,84.301003,84.301003,0
2015-10-05,84.519997,88.307999,84.489998,87.128998,87.128998,0
2015-10-12,87.779999,88.607002,86.138000,87.223000,87.223000,0
2015-10-19,86.543999,88.054001,86.056999,87.129997,87.129997,0
2015-10-26,87.589996,87.990997,85.430000,86.077003,86.077003,0
2015-11-02,85.949997,87.569000,85.820000,86.745003,86.745003,0
2015-11-09,86.695000,87.927002,86.529999,87.379997,87.379997,0
2015-11-16,86.919998,88.999001,86.919998,88.852997,88.852997,0
2015-11-23,88.811996,89.055000,88.040001,88.353996,88.353996,0
2015-11-30,88.220001,90.694000,88.040001,90.348000,90.348000,0
2015-12-07,90.401001,90.472000,86.884003,86.940002,86.940002,0
2015-12-14,86.595001,88.283997,86.199997,86.891998,86.891998,0
2015-12-21,86.940002,87.712997,86.695000,87.694000,87.694000,0
2015-12-28,87.540001,88.137001,87.239998,87.656998,87.656998,0
2016-01-04,87.629997,87.709000,80.899002,81.230003,81.230003,0
2016-01-11,81.199997,83.357002,79.620003,80.209999,80.209999,0
2016-01-18,80.238998,83.481003,79.250000,83.015999,83.015999,0
2016-01-25,82.978996,86.361000,81.470001,85.720001,85.720001,0
2016-02-01,85.773003,86.112999,82.528000,82.856003,82.856003,0
2016-02-08,82.848999,83.467003,77.634003,80.869003,80.869003,0
2016-02-15,80.860001,82.403000,79.833000,80.320000,80.320000,0
2016-02-22,80.378998,81.987000,79.629997,80.970001,80.970001,0
2016-02-29,81.042999,84.669998,79.819000,84.330002,84.330002,0
2016-03-07,84.269997,86.260002,83.339996,86.010002,86.010002,0
2016-03-14,86.012001,86.397003,83.930000,84.620003,84.620003,0
2016-03-21,84.589996,85.842003,84.169998,85.080002,85.080002,0
2016-03-28,85.125000,86.682999,85.010002,85.649002,85.649002,0
2016-04-04,85.610001,85.628998,80.767998,81.910004,81.910004,0
2016-04-11,81.889999,84.730003,81.070000,82.497002,82.497002,0
2016-04-18,82.612000,86.375999,82.460999,85.896004,85.896004,0
2016-04-25,85.912003,86.285004,80.599998,81.041000,81.041000,0
2016-05-02,81.039001,81.822998,78.160004,79.139999,79.139999,0
2016-05-09,79.130997,80.623001,78.540001,79.028999,79.028999,0
2016-05-16,79.000999,80.543999,78.990997,79.514999,79.514999,0
2016-05-23,79.514000,79.737000,78.309998,79.519997,79.519997,0
2016-05-30,79.504997,80.787003,77.337997,78.376999,78.376999,0
2016-06-06,78.335999,80.290001,78.000000,78.504997,78.504997,0
2016-06-13,78.496002,78.842003,75.605003,77.740997,77.740997,0
2016-06-20,77.709999,80.430000,73.068001,75.839996,75.839996,0
2016-06-27,75.926003,76.950996,74.536003,76.449997,76.449997,0
2016-07-04,76.482002,77.388000,74.559998,76.070000,76.070000,0
2016-07-11,76.085999,81.480003,75.910004,80.022003,80.022003,0
2016-07-18,80.026001,80.660004,78.921997,79.460999,79.460999,0
2016-07-25,79.408997,79.696999,76.999001,77.639999,77.639999,0
2016-08-01,77.629997,78.085999,76.500000,77.737000,77.737000,0
2016-08-08,77.661003,78.670998,77.285004,77.531998,77.531998,0
2016-08-15,77.512001,77.712997,76.075996,76.478996,76.478996,0
2016-08-22,76.461998,77.634003,76.103996,76.875000,76.875000,0
2016-08-29,76.843002,78.830002,76.726997,78.612999,78.612999,0
2016-09-05,78.639000,79.119003,77.072998,77.283997,77.283997,0
2016-09-12,77.272003,77.436996,75.986000,76.733002,76.733002,0
2016-09-19,76.758003,77.515999,76.180000,76.819000,76.819000,0
2016-09-26,76.827003,78.158997,76.233002,77.620003,77.620003,0
2016-10-03,77.598999,78.976997,77.389999,78.279999,78.279999,0
2016-10-10,78.310997,79.716003,77.918999,79.014000,79.014000,0
2016-10-17,79.049004,80.011002,78.737000,78.981003,78.981003,0
2016-10-24,78.984001,80.294998,78.877998,79.434998,79.434998,0
2016-10-31,79.404999,80.632004,78.502998,79.983002,79.983002,0
2016-11-07,79.984001,82.419998,76.846001,80.663002,80.663002,0
2016-11-14,80.688004,82.595001,80.528999,81.242996,81.242996,0
2016-11-21,81.251999,84.585999,81.148003,83.856003,83.856003,0
2016-11-28,83.833000,84.799004,83.237999,84.480003,84.480003,0
2016-12-05,84.443001,86.074997,84.311996,85.953003,85.953003,0
2016-12-12,85.959999,87.514000,85.753998,85.877998,85.877998,0
2016-12-19,85.870003,85.931999,83.904999,84.202003,84.202003,0
2016-12-26,84.167000,84.842003,83.746002,84.081001,84.081001,0
2017-01-02,84.309998,85.688004,83.959000,85.626999,85.626999,0
2017-01-09,85.658997,86.263000,85.050003,85.639999,85.639999,0
2017-01-16,85.709000,87.028000,85.043999,86.179001,86.179001,0
2017-01-23,86.196999,87.081001,85.389999,86.605003,86.605003,0
2017-01-30,86.610001,86.698997,85.199997,86.453003,86.453003,0
2017-02-06,86.450996,87.402000,85.250999,87.367996,87.367996,0
2017-02-13,87.402000,88.137001,86.269997,86.571999,86.571999,0
2017-02-20,86.567001,87.358002,85.968002,86.046997,86.046997,0
2017-02-27,86.014000,87.473000,85.846001,86.459000,86.459000,0
2017-03-06,86.370003,87.060997,85.861000,86.540001,86.540001,0
2017-03-13,86.540001,87.421997,86.512001,86.838997,86.838997,0
2017-03-20,86.810997,87.233002,84.258003,84.376999,84.376999,0
2017-03-27,84.384003,85.755997,83.833000,84.878998,84.878998,0
2017-04-03,84.920998,85.026001,82.797997,83.490997,83.490997,0
2017-04-10,83.487000,83.710999,81.897003,82.114998,82.114998,0
2017-04-17,82.082001,83.903000,81.550003,83.094002,83.094002,0
2017-04-24,83.124001,83.995003,82.731003,83.278999,83.278999,0
2017-05-01,83.293999,84.540001,82.675003,83.557999,83.557999,0
2017-05-08,83.539001,84.323997,83.185997,83.731003,83.731003,0
2017-05-15,83.709999,84.504997,81.778999,82.926003,82.926003,0
2017-05-22,82.900002,83.855003,82.517998,82.815002,82.815002,0
2017-05-29,82.806000,82.949997,81.758003,82.050003,82.050003,0
2017-06-05,82.047997,83.390999,81.786003,83.017998,83.017998,0
2017-06-12,83.040001,84.803001,82.692001,84.546997,84.546997,0
2017-06-19,84.535004,85.074997,83.737000,84.180000,84.180000,0
2017-06-26,84.219002,86.521004,84.178001,86.304001,86.304001,0
2017-07-03,86.313004,86.935997,85.684998,86.680000,86.680000,0
2017-07-10,86.647003,88.377998,86.620003,87.947998,87.947998,0
2017-07-17,87.963997,89.279999,87.532997,87.918999,87.918999,0
2017-07-24,87.911003,89.414001,87.639999,88.220001,88.220001,0
2017-07-31,88.209000,88.695000,87.373001,87.845001,87.845001,0
2017-08-07,87.850998,88.009003,85.449997,86.330002,86.330002,0
2017-08-14,86.350998,87.538002,86.008003,86.657997,86.657997,0
2017-08-21,86.667999,86.944000,85.929001,86.817001,86.817001,0
2017-08-28,86.860001,87.943001,86.115997,87.441002,87.441002,0
2017-09-04,87.428001,87.704002,86.545998,87.125000,87.125000,0
2017-09-11,87.142998,89.260002,87.112000,88.917000,88.917000,0
2017-09-18,88.878998,90.257004,88.476997,89.540001,89.540001,0
2017-09-25,89.528999,89.674004,88.008003,88.605003,88.605003,0
2017-10-02,88.349998,88.730003,87.320000,87.551003,87.551003,0
2017-10-09,87.532997,88.295998,87.239998,88.214996,88.214996,0
2017-10-16,88.222000,88.983002,87.779999,88.734001,88.734001,0
2017-10-23,89.022003,89.061996,87.053001,87.293999,87.293999,0
2017-10-30,87.140999,87.996002,86.690002,87.265999,87.265999,0
2017-11-06,87.352997,87.688004,86.855003,86.977997,86.977997,0
2017-11-13,86.932999,87.084999,84.639999,84.790001,84.790001,0
2017-11-20,84.601997,85.307999,84.532997,84.943001,84.943001,0
2017-11-27,84.983002,85.699997,84.348999,85.309998,85.309998,0
2017-12-04,85.622002,86.194000,84.668999,85.196999,85.196999,0
2017-12-11,85.223000,86.487000,85.183998,86.058998,86.058998,0
2017-12-18,86.195999,87.521004,86.120003,87.358002,87.358002,0
2017-12-25,87.389999,88.148003,87.140999,87.969002,87.969002,0
2018-01-01,87.910004,88.976997,87.661003,88.894997,88.894997,0
2018-01-08,88.919998,89.025002,87.311996,87.787003,87.787003,0
2018-01-15,87.910004,89.013000,87.669998,88.500000,88.500000,0
2018-01-22,88.540001,89.053001,87.800003,88.146004,88.146004,0
2018-01-29,88.171997,88.399002,87.279999,87.294998,87.294998,0
2018-02-05,86.983002,87.496002,84.408997,84.994003,84.994003,0
2018-02-12,85.060997,85.582001,83.349998,84.044998,84.044998,0
2018-02-19,84.070000,84.847000,83.275002,83.819000,83.819000,0
2018-02-26,83.914001,84.161003,81.564003,82.042999,82.042999,0
2018-03-05,81.863998,83.896004,81.504997,83.849998,83.849998,0
2018-03-12,84.028999,84.518997,81.802002,81.802002,81.802002,0
2018-03-19,81.755997,82.417999,80.573997,80.625000,80.625000,0
2018-03-26,80.832001,81.887001,80.762001,81.639999,81.639999,0
2018-04-02,81.684998,82.623001,80.940002,82.130997,82.130997,0
2018-04-09,82.089996,84.059998,81.964996,83.348000,83.348000,0
2018-04-16,83.545998,83.930000,82.514000,82.592003,82.592003,0
2018-04-23,82.598999,83.070999,82.369003,82.643997,82.643997,0
2018-04-30,82.613998,82.688004,81.669998,82.296997,82.296997,0
2018-05-07,82.117996,82.663002,81.120003,82.498001,82.498001,0
2018-05-14,82.547997,83.427002,82.182999,83.182999,83.182999,0
2018-05-21,83.431000,84.472000,82.396004,82.568001,82.568001,0
2018-05-28,82.848999,83.054001,81.125999,82.894997,82.894997,0
2018-06-04,82.949997,84.514999,82.595001,83.279999,83.279999,0
2018-06-11,83.245003,84.140999,82.272003,82.385002,82.385002,0
2018-06-18,82.294998,82.392998,80.633003,81.828003,81.828003,0
2018-06-25,81.771004,81.991997,80.695999,81.984001,81.984001,0
2018-07-02,81.926003,82.241997,81.002998,82.043999,82.043999,0
2018-07-09,82.106003,83.589996,82.080002,83.411003,83.411003,0
2018-07-16,83.382004,83.898003,82.227997,82.702003,82.702003,0
2018-07-23,82.546997,82.806000,81.830002,82.155998,82.155998,0
2018-07-30,82.050003,83.250999,81.970001,82.345001,82.345001,0
2018-08-06,82.235001,82.785004,80.739998,80.967003,80.967003,0
2018-08-13,80.630997,80.847000,79.718002,80.834999,80.834999,0
2018-08-20,80.720001,81.676003,80.594002,81.489998,81.489998,0
2018-08-27,81.711998,81.785004,79.766998,79.847000,79.847000,0
2018-09-03,79.892998,80.560997,78.889999,78.889999,78.889999,0
2018-09-10,78.893997,80.795998,78.774002,80.123001,80.123001,0
2018-09-17,79.940002,82.345001,79.780998,82.127998,82.127998,0
2018-09-24,81.883003,82.224998,81.307999,82.130997,82.130997,0
2018-10-01,82.177002,82.459000,80.036003,80.212997,80.212997,0
2018-10-08,80.195999,80.584000,79.155998,79.838997,79.838997,0
2018-10-15,79.747002,80.469002,79.487000,80.132004,80.132004,0
2018-10-22,79.996002,80.297997,78.564003,79.333000,79.333000,0
2018-10-29,79.422997,81.938004,79.199997,81.615997,81.615997,0
2018-11-05,81.427002,82.992996,81.258003,82.238998,82.238998,0
2018-11-12,82.263000,82.804001,81.391998,82.760002,82.760002,0
2018-11-19,82.486000,82.608002,81.272003,81.735001,81.735001,0
2018-11-26,81.672997,83.140999,81.650002,83.026001,83.026001,0
2018-12-03,83.870003,83.870003,80.942001,81.172997,81.172997,0
2018-12-10,80.790001,82.194000,80.790001,81.462997,81.462997,0
2018-12-17,81.362000,81.494003,78.040001,78.115997,78.115997,0
2018-12-24,78.306999,78.657997,77.341003,77.670998,77.670998,0
2018-12-31,77.709999,78.044998,73.992996,77.240997,77.240997,0
2019-01-07,77.278000,78.396004,77.019997,78.329002,78.329002,0
2019-01-14,78.117996,78.841003,77.557999,78.683998,78.683998,0
2019-01-21,78.536003,78.759003,77.599998,78.650002,78.650002,0
2019-01-28,78.511002,79.545998,77.960999,79.406998,79.406998,0
2019-02-04,79.360001,79.818001,77.449997,77.769997,77.769997,0
2019-02-11,77.962997,79.227997,77.879997,78.907997,78.907997,0
2019-02-18,78.971001,79.783997,78.342003,78.901001,78.901001,0
2019-02-25,79.260002,79.660004,78.889999,79.230003,79.230003,0
2019-03-04,79.453003,79.515999,77.730003,78.321999,78.321999,0
2019-03-11,78.155998,79.225998,77.914001,79.010002,79.010002,0
2019-03-18,79.000000,79.406998,77.789001,77.893997,77.893997,0
2019-03-25,77.967003,78.992996,77.539001,78.561996,78.561996,0
2019-04-01,78.945999,79.625000,78.480003,79.403999,79.403999,0
2019-04-08,79.304001,80.501999,78.949997,80.339996,80.339996,0
2019-04-15,80.336998,80.672997,79.879997,80.100998,80.100998,0
2019-04-22,79.959999,80.071999,78.109001,78.558998,78.558998,0
2019-04-29,78.599998,78.896004,77.816002,78.003998,78.003998,0
2019-05-06,77.112000,77.987000,76.339996,76.963997,76.963997,0
2019-05-13,76.554001,76.672997,75.329002,75.528999,75.528999,0
2019-05-20,76.000000,76.384003,75.360001,75.695000,75.695000,0
2019-05-27,75.805000,76.152000,75.084999,75.163002,75.163002,0
2019-06-03,74.982002,75.892998,74.971001,75.710999,75.710999,0
2019-06-10,75.862999,75.908997,74.485001,74.614998,74.614998,0
2019-06-17,74.650002,74.766998,73.945999,74.389999,74.389999,0
2019-06-24,74.537003,75.758003,74.320000,75.758003,75.758003,0
2019-07-01,76.091003,76.091003,75.117996,75.773003,75.773003,0
2019-07-08,75.722000,75.896004,75.160004,75.760002,75.760002,0
2019-07-15,75.667999,76.136002,75.477997,75.852997,75.852997,0
